count,m,k,n,type,ac_native,b_native,time_ns,gops
25,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,4721717,56.8564
26,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,4712384,56.965
27,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,4413430,60.8246
28,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,4373473,61.381
29,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,4379598,61.2969
0,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,3746983,71.6548
1,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,3710233,72.3501
2,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,3773524,71.1421
3,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,3814940,70.3773
4,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,3935688,68.2132
5,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4182434,64.1844
6,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4172517,64.3382
7,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4093185,65.58
8,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4200517,63.9093
9,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4178060,64.2458
10,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4170476,64.3691
11,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4284224,62.6562
12,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4316890,62.1916
13,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4359473,61.5781
14,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4228808,63.486
15,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4335848,61.919
16,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4337015,61.8905
17,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4239892,63.3213
18,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4341681,61.8334
19,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4224434,63.5462
20,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4324182,62.0765
21,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4321848,62.1196
22,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4319224,62.1484
23,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4318932,62.1628
24,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4319224,62.1484
25,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4324473,62.0765
26,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4352765,61.6772
27,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4324765,62.0765
28,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4320682,62.134
29,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,4233475,63.4111
0,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,3851981,69.7011
1,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,3891939,68.9846
2,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,3880856,69.1802
3,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,3999645,67.1215
4,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4204309,63.8485
5,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4379306,61.2969
6,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4380180,61.2829
7,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4369681,61.4372
8,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4332056,61.9619
9,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4198350,63.9397
10,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4152393,64.6481
11,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4108352,65.3406
12,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4105144,65.3883
13,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4148310,64.7105
14,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4109226,65.3247
15,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4116519,65.2136
16,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4190018,64.0618
17,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4151518,64.6637
18,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4125560,65.0713
19,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4171642,64.3536
20,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4168142,64.4
21,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4155893,64.6014
22,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4124102,65.0871
23,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4140434,64.8355
24,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4116227,65.2136
25,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4109227,65.3247
26,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4141601,64.8199
27,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4096977,65.532
28,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4091144,65.6121
29,128,8192,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4109226,65.3247
0,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,6972181,38.4996
1,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7013014,38.2745
2,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7001639,38.3401
3,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7054138,38.052
4,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7055013,38.0466
5,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7086805,37.8802
6,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7159720,37.4939
7,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7011264,38.2854
8,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7013015,38.2745
9,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,6938349,38.6882
10,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7095555,37.8321
11,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7084472,37.8909
12,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7073972,37.9498
13,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7004556,38.3237
14,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,6993181,38.384
15,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7058222,38.0305
16,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,6915308,38.8169
17,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7023806,38.22
18,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,6979182,38.461
19,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7056180,38.0412
20,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,6845892,39.2139
21,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7019723,38.2418
22,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,6987640,38.4169
23,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,7055597,38.0466
24,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,6932515,38.7217
25,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,6999306,38.3511
26,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,6912391,38.8338
27,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,6938349,38.6882
28,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,6912391,38.8338
29,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,6907141,38.8619
0,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,482409,556.886
1,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,440119,610.043
2,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,435743,617.055
3,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,394035,681.266
4,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,393160,683
5,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,394035,681.266
6,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,482701,556.886
7,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,447118,600.49
8,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,446243,601.836
9,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,392286,684.742
10,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,391702,686.494
11,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,405119,662.763
12,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,395494,679.542
13,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,441577,608.66
14,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,394327,681.266
15,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,391994,686.494
16,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,393744,683
17,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,394035,681.266
18,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,394328,681.266
19,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,394327,681.266
20,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,391119,686.494
21,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,457326,587.35
22,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,475117,565.093
23,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,469284,572.322
24,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,473075,567.482
25,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,467535,574.773
26,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,466659,576.006
27,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,470451,571.104
28,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,417077,643.691
29,128,8192,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,403368,666.052
0,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2417004,222.109
1,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2345546,228.929
2,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2324838,230.997
3,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2286339,234.837
4,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2334463,230.008
5,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2464836,217.873
6,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2543294,211.104
7,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2500127,214.735
8,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2575084,208.481
9,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2592460,207.113
10,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2543585,211.104
11,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2546501,210.855
12,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2544751,211.021
13,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2625542,204.51
14,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2502002,214.564
15,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2497210,214.993
16,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2536585,211.687
17,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2562251,209.539
18,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2557876,209.948
19,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2529877,212.273
20,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2537460,211.603
21,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2532793,212.021
22,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2542418,211.187
23,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2492544,215.425
24,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2464836,217.873
25,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2229174,240.843
26,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2251631,238.489
27,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2245798,239.126
28,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2248423,238.807
29,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,2252214,238.383
0,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,3446279,155.786
1,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,3367531,159.441
2,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,3322031,161.601
3,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,3339531,160.778
4,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,3325822,161.455
5,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,3569735,150.417
6,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,3701191,145.052
7,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,3740857,143.54
8,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,3659775,146.717
9,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,3881730,138.325
10,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,3641401,147.442
11,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,3546319,151.393
12,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,3671150,146.238
13,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2464836,217.873
14,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2204090,243.574
15,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2227715,241.059
16,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2223340,241.493
17,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2201174,243.906
18,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2242881,239.446
19,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2240256,239.66
20,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2227423,241.059
21,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2201757,243.906
22,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2197674,244.35
23,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2200007,244.017
24,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2237048,239.981
25,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2266506,236.91
26,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2203507,243.685
27,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2203798,243.685
28,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2202049,243.796
29,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,2205548,243.464
0,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2192715,244.908
1,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2134383,251.564
2,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2092967,256.615
3,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2132633,251.8
4,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2130883,252.037
5,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2172883,247.163
6,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2309088,232.498
7,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2262422,237.329
8,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2228298,240.951
9,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2258048,237.749
10,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2333297,230.106
11,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2207590,243.243
12,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2273798,236.18
13,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2297422,233.713
14,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2210215,242.913
15,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2293339,234.12
16,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2421086,221.742
17,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2434503,220.558
18,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2440920,220.016
19,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2481169,216.38
20,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2433337,220.649
21,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2441503,219.925
22,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2439170,220.106
23,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2464545,217.873
24,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2435669,220.467
25,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2432753,220.739
26,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2450836,219.118
27,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2461045,218.138
28,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2438586,220.196
29,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,2436545,220.377
0,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2183965,245.918
1,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2134674,251.564
2,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2130008,252.037
3,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2134383,251.564
4,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2141674,250.742
5,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2103175,255.272
6,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2101425,255.515
7,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2234589,240.303
8,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2428378,221.103
9,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2370755,226.514
10,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2366254,226.897
11,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2347880,228.734
12,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2340880,229.418
13,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2337088,229.712
14,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2345255,228.929
15,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2341754,229.32
16,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2340880,229.418
17,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2361296,227.377
18,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2340005,229.418
19,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2339129,229.516
20,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2341464,229.32
21,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2341754,229.32
22,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2336505,229.811
23,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2335922,229.909
24,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2337089,229.712
25,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2301505,233.306
26,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2390170,224.618
27,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2342921,229.222
28,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2338838,229.614
29,128,8192,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,2339130,229.516
0,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,8216121,65.3406
1,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,8079831,66.4486
2,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,8361660,64.2074
3,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,8575740,62.605
4,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,8435617,63.6441
5,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,8347076,64.3151
6,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,8504866,63.1277
7,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,8449450,63.5386
8,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,8374493,64.1077
9,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,8374493,64.1077
10,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,8420283,63.7575
11,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7876335,68.1612
12,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7801960,68.8166
13,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7797586,68.8519
14,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7818877,68.6669
15,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7725544,69.4936
16,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7911625,67.8597
17,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7742753,69.341
18,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7770461,69.0911
19,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7787960,68.9403
20,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7870501,68.2132
21,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7731087,69.4397
22,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7809544,68.7461
23,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7761128,69.1712
24,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7789710,68.9226
25,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7828210,68.5792
26,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7831126,68.5529
27,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7790002,68.9137
28,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7835793,68.5179
29,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,7867001,68.2392
0,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,9299937,57.7307
1,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,11601442,46.2751
2,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,11962520,44.8786
3,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,12140434,44.2206
4,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,11748149,45.6961
5,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,11854896,45.2875
6,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,8366035,64.169
7,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,7752961,69.2515
8,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,7658463,70.1016
9,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,7707753,69.6559
10,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,7865834,68.2566
11,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,7841626,68.4655
12,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,7804877,68.7901
13,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,7966458,67.3912
14,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,7954207,67.4928
15,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,7954792,67.4928
16,128,8192,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,7863792,68.2739
